Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
confrontation_6998508c	kk	Hahaha~ I miss summer vacation.	game/yui_story.rpy	797	kk "[what]"
confrontation_3f2a4924	m	Oh shut up. All you do is play games and watch anime.	game/yui_story.rpy	799	m "[what]"
confrontation_5bdffcb4	kk	Are you talking about yourself? Ahahaha~	game/yui_story.rpy	801	kk "[what]"
confrontation_320c4cd8	m	Whatever.	game/yui_story.rpy	803	m "[what]"
confrontation_858ec33f		While peacefully chatting ang walking to school, [kk] saw something she doesn't want to see.	game/yui_story.rpy	807	"[what]"
confrontation_0e608563	kk	Hey, Mark...	game/yui_story.rpy	811	kk "[what]"
confrontation_f00eb879	m	Hmmm?	game/yui_story.rpy	813	m "[what]"
confrontation_65889707	kk	Look behind our back...	game/yui_story.rpy	815	kk "[what]"
confrontation_159b8cc8	m	Back?	game/yui_story.rpy	817	m "[what]"
confrontation_c59d2836	m	What the hell? Is that the stalker guy from what you've said earlier?	game/yui_story.rpy	827	m "[what]"
confrontation_b49d6c54	kk	Watch your mouth. He might hear you and do something bad.	game/yui_story.rpy	831	kk "[what]"
confrontation_a8baead8	m	And now you're concerned for me?	game/yui_story.rpy	833	m "[what]"
confrontation_a2ae0d84	m	I should be the one worrying for you.	game/yui_story.rpy	835	m "[what]"
confrontation_e494ca0c	kk	Of course, you're my precious childhood friend.	game/yui_story.rpy	839	kk "[what]"
confrontation_837773f3	m	Hahaha~ whatever. I got this.	game/yui_story.rpy	841	m "[what]"
confrontation_197944ad		Your points are deducted by {color=#c0ff73}1 HBB Point!{/color}	game/yui_story.rpy	851	"[what]"
confrontation_d702dd92	m	[kk]...	game/yui_story.rpy	852	m "[what]"
confrontation_4fad34bd	kk	Yeah?	game/yui_story.rpy	867	kk "[what]"
confrontation_70463829	m	Hold my hand.	game/yui_story.rpy	869	m "[what]"
confrontation_6c549dc1	kk	Wha? Are you st-stupid?	game/yui_story.rpy	873	kk "[what]"
confrontation_e85728d5	m	Do it!	game/yui_story.rpy	875	m "[what]"
confrontation_65a2ab9a	kk	O-o-okayyy....	game/yui_story.rpy	879	kk "[what]"
confrontation_21bc05fa		With all my might and strength reserved for this day, I grabbed [kk]'s hand and ran like a mad dog.	game/yui_story.rpy	885	"[what]"
confrontation_7cf7a8ed		What a crazy person!	game/yui_story.rpy	887	"[what]"
confrontation_ab9bcf4b		Looking at my back, the guy is nowhere to be seen.	game/yui_story.rpy	891	"[what]"
confrontation_1cce6e8b	m	Pant pant pant...	game/yui_story.rpy	893	m "[what]"
confrontation_50364b7e	kk	Hey tell me what're you trying to do before doing that...	game/yui_story.rpy	897	kk "[what]"
confrontation_d741eb0e	kk	Stupid...	game/yui_story.rpy	899	kk "[what]"
confrontation_fdfed4df	m	Hahaha~ I just want to get away though. Why did you suddenly become red?	game/yui_story.rpy	901	m "[what]"
confrontation_197944ad_1		Your points are deducted by {color=#c0ff73}1 HBB Point!{/color}	game/yui_story.rpy	908	"[what]"
confrontation_2276447f	m	Hey, what do you want?	game/yui_story.rpy	910	m "[what]"
confrontation_05167e90	"???"	Hmmm.. Are you her boyfriend?	game/yui_story.rpy	914	"???" "[what]"
confrontation_688f24c5	m	No! She's my childhood friend.	game/yui_story.rpy	916	m "[what]"
confrontation_52df0c97	"???"	Then take this.	game/yui_story.rpy	918	"???" "[what]"
confrontation_e86294d2		BAM!	game/yui_story.rpy	922	"[what]" with vpunch
confrontation_e02f09f0		AAHHH!	game/yui_story.rpy	926	"[what]" with hpunch
confrontation_0116ffc3		PAAAK!	game/yui_story.rpy	930	"[what]" with vpunch
confrontation_c115857e	m	AAAAAAH!!!	game/yui_story.rpy	932	m "[what]"
confrontation_74120b0d	kk	Heyyyyyyy...	game/yui_story.rpy	951	kk "[what]"
confrontation_7f8edb1c	kk	Wake up Mark...	game/yui_story.rpy	953	kk "[what]"
confrontation_8be67ef3	m	What the heck happened?	game/yui_story.rpy	955	m "[what]"
confrontation_c2a879c9	kk	Well, he knocked the soul out of you. Hahaha~	game/yui_story.rpy	959	kk "[what]"
confrontation_90ca3b8d	m	This is no laughing matter. What happened to him?	game/yui_story.rpy	961	m "[what]"
confrontation_2d6284c0	kk	He ran away when a lot of people were looking at us.	game/yui_story.rpy	965	kk "[what]"
confrontation_34b1b174	m	O-ohhh I see... Ughhhh my head hurts.	game/yui_story.rpy	967	m "[what]"
confrontation_0770c2a6		You received {color=#40ff00}3 HBB Points.{/color}	game/yui_story.rpy	975	"[what]"
confrontation_302a9425	m	Excuse me. Stop whatever you're doing. You're disrupting our lives.	game/yui_story.rpy	979	m "[what]"
confrontation_da326525	"???"	Who the hell are you?	game/yui_story.rpy	983	"???" "[what]"
confrontation_f2844577	"???"	What's your deal, huh?	game/yui_story.rpy	985	"???" "[what]"
confrontation_34ac4402	"???"	Stupid kid standing up to me huh.	game/yui_story.rpy	987	"???" "[what]"
confrontation_43f7134c	m	I am her friend. I will not hesitate to report you to the police this instant!	game/yui_story.rpy	989	m "[what]"
confrontation_607c0bcf	"???"	Calm down buddy. No reason to be angry. I'll leave now. Enjoy your day.	game/yui_story.rpy	995	"???" "[what]"
confrontation_ada0e95f	"???"	I won't forget this! Be careful from now on.	game/yui_story.rpy	997	"???" "[what]"
confrontation_a7e0408a		After a few minutes, the stalker was out of sight.	game/yui_story.rpy	1005	"[what]"
confrontation_a2caba37	m	Sighhhh. Hopefully this doesn't happen to you again.	game/yui_story.rpy	1009	m "[what]"
confrontation_c2567006	kk	I hope so. You'll be there to protect me right?	game/yui_story.rpy	1015	kk "[what]"
confrontation_3924e7c5	m	Nope. Not me. But the police. Haha~	game/yui_story.rpy	1017	m "[what]"
confrontation_35b23468	kk	Wha?! Stupid.	game/yui_story.rpy	1021	kk "[what]"
kurtneyOfficerScene_74b8edcc	"???"	Excuse me!	game/yui_story.rpy	1038	"???" "[what]"
kurtneyOfficerScene_a67e8753	kk	Ehhh? A police officer?	game/yui_story.rpy	1040	kk "[what]"
kurtneyOfficerScene_cfb918ba	m	Oh great. This makes things easy.	game/yui_story.rpy	1042	m "[what]"
kurtneyOfficerScene_98fd7538		The police officer was running towards us with a confused look on his face.	game/yui_story.rpy	1044	"[what]"
kurtneyOfficerScene_5f01577e	o	Excuse me young ones... I just saw what happened earlier. Can you tell me more about the event?	game/yui_story.rpy	1046	o "[what]"
kurtneyOfficerScene_06d8f9c9	m	Uhmmmm my friend here was getting stalked by someone...	game/yui_story.rpy	1048	m "[what]"
kurtneyOfficerScene_adad97a8	o	A stalker huh?	game/yui_story.rpy	1050	o "[what]"
kurtneyOfficerScene_b13ebccd	o	Did you know that stalking is a grave crime? According to the Safe Spaces Act that is.	game/yui_story.rpy	1052	o "[what]"
kurtneyOfficerScene_dfd965c9	m	Yes sir, I've read a bit about that law.	game/yui_story.rpy	1054	m "[what]"
kurtneyOfficerScene_5a306d2a	kk	Hey Mark. It was that law that you told me earlier right?	game/yui_story.rpy	1060	kk "[what]"
kurtneyOfficerScene_034af002	m	Yeah it is.	game/yui_story.rpy	1062	m "[what]"
kurtneyOfficerScene_67dbd077	o	Stalking is a serious crime. Do you guys want to learn about the punishment for violating the Safe Spaces Act?	game/yui_story.rpy	1068	o "[what]"
kurtneyOfficerScene_8831aa4b	o	Do you want to learn more about the punishments of Safe Spaces Act?	game/yui_story.rpy	1076	o "[what]" nointeract
kurtneyOfficerScene_0770c2a6		You received {color=#40ff00}3 HBB Points.{/color}	game/yui_story.rpy	1083	"[what]"
kurtneyOfficerScene_4cddfda1	kk	!!!!	game/yui_story.rpy	1096	kk "[what]"
kurtneyOfficerScene_d65132ca	kk	I-I-I want to learn it too...	game/yui_story.rpy	1098	kk "[what]"
kurtneyOfficerScene_319eba81	o	Sure thing. Lemme just take out my handbook.	game/yui_story.rpy	1103	o "[what]"
kurtneyOfficerScene_e3cd8284	o	Uhhh it says here...	game/yui_story.rpy	1107	o "[what]"
kurtneyOfficerScene_ac710fed	o	On Section 12 of the Safe Spaces Act, it states the Specific Acts and Penalties for Gender-Based Sexual Harassment in Streets and Public Spaces.	game/yui_story.rpy	1109	o "[what]"
kurtneyOfficerScene_0d0d960b	o	This is quite long so listen carefully okay?	game/yui_story.rpy	1112	o "[what]"
kurtneyOfficerScene_ad1b74c7	o	a) For acts such as cursing, wolf-whistling, catcalling, leering and intrusive gazing. taunting, cursing, unwanted invitations, misogynistic, transphobic, homophobic, and sexist slurs;	game/yui_story.rpy	1117	o "[what]"
kurtneyOfficerScene_84d1de4a	o	Persistent unwanted comments on one's appearance, relentless requests for one's personal details such as name, contact and social media details or destination;	game/yui_story.rpy	1119	o "[what]"
kurtneyOfficerScene_24b3ce59	o	The use of words, gestures or actions that ridicule on the basis of sex, gender or sexual orientation, identity and/or expression including sexist, homophobic, and transphobic statements and slurs;	game/yui_story.rpy	1121	o "[what]"
kurtneyOfficerScene_f1d58d7c	o	The persistent telling of sexual jokes, use of sexual names, comments and demands, and any statement that has made an invasion on a person's personal space or threatens the person's sense of personal safety.	game/yui_story.rpy	1123	o "[what]"
kurtneyOfficerScene_74db4766	o	The penalties will be...!	game/yui_story.rpy	1125	o "[what]"
kurtneyOfficerScene_cafebce9	o	{color=#30ff45}First Offence{/color}: Fine of One thousand pesos (P 1,000.00) and community service of twelve (12) hours inclusive of attendance to a Gender Sensitivity Seminar conducted by PNP.	game/yui_story.rpy	1127	o "[what]"
kurtneyOfficerScene_5ea8286e	o	{color=#30ff45}Second Offence{/color}: Arresto menor (6 to 10 days) or a fine of Three thousand pesos (P3,000.00)	game/yui_story.rpy	1129	o "[what]"
kurtneyOfficerScene_8de58abf	o	{color=#30ff45}Third Offence{/color}: Arresto menor (11 to 30 days) and a fine of Ten thousand pesos (P10, 000.00)	game/yui_story.rpy	1131	o "[what]"
kurtneyOfficerScene_6a9b30b0	o	The next on the list!	game/yui_story.rpy	1133	o "[what]"
kurtneyOfficerScene_6be3c38a	o	b) For acts such as making offensive body gestures at someone, and exposing private parts for the sexual gratification of the perpetrator with the effect of demeaning, harassing, threatening;	game/yui_story.rpy	1137	o "[what]"
kurtneyOfficerScene_ef13b24a	o	Or intimidating the offended party including flashing of private parts, public masturbation, groping, and similar lewd sexual actions.	game/yui_story.rpy	1139	o "[what]"
kurtneyOfficerScene_e3747e4e	o	The penalties you will face is...!	game/yui_story.rpy	1141	o "[what]"
kurtneyOfficerScene_cb00918f	o	{color=#30ff45}First Offence{/color}: Fine of Ten thousand pesos (P 10,000.00) and community service of twelve (12) hours inclusive of attendance to a Gender Sensitivity Seminar conducted by PNP.	game/yui_story.rpy	1143	o "[what]"
kurtneyOfficerScene_0927dbe7	o	{color=#30ff45}Second Offence{/color}: Arresto menor (11 to 30 days) or a fine of Fifteen thousand pesos (P15,000.00)	game/yui_story.rpy	1145	o "[what]"
kurtneyOfficerScene_e9e7407e	o	{color=#30ff45}Third Offence{/color}: Arresto mayor (1 month and 1 day to 6 months) and a fine of Twenty thousand pesos (P20, 000.00)	game/yui_story.rpy	1147	o "[what]"
kurtneyOfficerScene_22503460	o	Moving on!	game/yui_story.rpy	1149	o "[what]"
kurtneyOfficerScene_c7052a3b	o	c) For acts such as stalking, and any of the acts mentioned in paragraphs (a) and (b), when accompanied by touching, pinching or brushing against the body of the offended person;	game/yui_story.rpy	1153	o "[what]"
kurtneyOfficerScene_fee28412	o	Or any touching, pinching, or brushing against the genitalia, face, arms, anus, groin, breasts, inner thighs, face, buttocks or any part of the victim's body even when not accompanied by acts mentioned in paragraphs (a) and (b).	game/yui_story.rpy	1155	o "[what]"
kurtneyOfficerScene_7f41fbef	o	You will face the penalties of...!	game/yui_story.rpy	1157	o "[what]"
kurtneyOfficerScene_727ae237	o	{color=#30ff45}First Offence{/color}: Arresto menor (11 to 30 days) or a fine of Thirty thousand pesos (P 30,000.00) and completion of community service conducted by PNP.	game/yui_story.rpy	1159	o "[what]"
kurtneyOfficerScene_23f23aad	o	{color=#30ff45}Second Offence{/color}: Arresto mayor (1 month and 1 day to 6 months) or a fine of Fifty thousand pesos (P 50,000.00)	game/yui_story.rpy	1161	o "[what]"
kurtneyOfficerScene_07a20893	o	{color=#30ff45}Third Offence{/color}: Arresto mayor in its maximum period or a fine of One hundred thousand pesos (P100,000.00)	game/yui_story.rpy	1163	o "[what]"
kurtneyOfficerScene_6be65412	m	......	game/yui_story.rpy	1167	m "[what]"
kurtneyOfficerScene_3213b971	m	My head hurts... Ahahaha!	game/yui_story.rpy	1169	m "[what]"
kurtneyOfficerScene_7d008fd0	kk	Wait, that's a really good law, Officer!	game/yui_story.rpy	1173	kk "[what]"
kurtneyOfficerScene_f7082c97		Your points have been deducted by 1 HBB Point.	game/yui_story.rpy	1180	"[what]"
meetWithYui_55a5c3a6		Aaaaaaah~ The landscape is so nice.	game/yui_story.rpy	1218	"[what]"
meetWithYui_bab3fcdb		I wish every morning was something like this...	game/yui_story.rpy	1220	"[what]"
meetWithYui_1d2dc352		But that's a pointless wish.	game/yui_story.rpy	1222	"[what]"
meetWithYui_c203e68b		Eh, it is surprisingly quiet today...	game/yui_story.rpy	1227	"[what]"
meetWithYui_31a45118		Even though its the first day of class?	game/yui_story.rpy	1229	"[what]"
meetWithYui_1189bfa9		Well, I shouldn't be complaining about this.	game/yui_story.rpy	1231	"[what]"
meetWithYui_f3ba9465		I kinda like this atmosphere.	game/yui_story.rpy	1237	"[what]"
meetWithYui_6b28d513		Hopefully, this day goes successful.	game/yui_story.rpy	1239	"[what]"
meetWithYui_5f9b772e		....	game/yui_story.rpy	1241	"[what]"
meetWithYui_07518b27	"Operator"	Arriving at station. Please check your belongings before getting out. Thank you.	game/yui_story.rpy	1249	"Operator" "[what]"
meetWithYui_cbbf545d		{i}Crowd noises...{/i}	game/yui_story.rpy	1257	"[what]"
meetWithYui_716637d0		Moving closer towards the exit... I hear some conversation.	game/yui_story.rpy	1259	"[what]"
meetWithYui_7bbaa484	"???"	Hey there sexy little miss. Are you free tonight and have a drink.	game/yui_story.rpy	1261	"???" "[what]"
meetWithYui_bb21c02e	"???"	Don't worry, we won't do anything do bad to you hehehe...	game/yui_story.rpy	1263	"???" "[what]"
meetWithYui_8ee29750	"???"	Do you need money or anything? Just tell us.	game/yui_story.rpy	1265	"???" "[what]"
meetWithYui_a3874309		I can see three old men sexually harassing a young student girl.	game/yui_story.rpy	1267	"[what]"
meetWithYui_7a21d7b5		I notice that the girl is trembling and shaking.	game/yui_story.rpy	1269	"[what]"
meetWithYui_e35e3881	"Girl"	Plea-please l-l-leave me alo-lone...	game/yui_story.rpy	1271	"Girl" "[what]"
meetWithYui_7cab1e7c	"???"	Hahaha!! She's scared like a child.	game/yui_story.rpy	1275	"???" "[what]"
meetWithYui_881f0002	"???"	Hey, you're teasing her too much. She might report us.	game/yui_story.rpy	1277	"???" "[what]"
meetWithYui_640b7d6e	"???"	Boss, don't worry. She can't even say the sentence straight.	game/yui_story.rpy	1279	"???" "[what]"
trainScene_61c83fe5	m	Hey you bastards! Stop sexually harrassing that girl.	game/yui_story.rpy	1297	m "[what]"
trainScene_790cd948	"???"	Who the hell are you? His boyfriend perhaps?	game/yui_story.rpy	1299	"???" "[what]"
trainScene_a6729de8	"???"	You little punk talking to me like that. I'll crush you.	game/yui_story.rpy	1301	"???" "[what]"
trainScene_4240d50e	"???"	Take this you pesky little boy.	game/yui_story.rpy	1303	"???" "[what]"
trainScene_e86294d2		BAM!	game/yui_story.rpy	1307	"[what]" with vpunch
trainScene_e02f09f0		AAHHH!	game/yui_story.rpy	1311	"[what]" with hpunch
trainScene_0116ffc3		PAAAK!	game/yui_story.rpy	1315	"[what]" with vpunch
trainScene_c115857e	m	AAAAAAH!!!	game/yui_story.rpy	1319	m "[what]"
trainScene_1556fc0a		....Officer!	game/yui_story.rpy	1332	"[what]"
trainScene_cc2d5447		Good choice!	game/yui_story.rpy	1337	"[what]"
trainScene_0770c2a6		You received {color=#40ff00}3 HBB Points.{/color}	game/yui_story.rpy	1340	"[what]"
trainScene_9bd90523	m	Officer! Officer!!	game/yui_story.rpy	1342	m "[what]"
trainScene_dc216343	m	I saw three old men catcalling and sexually harassing a girl student! Please help me.	game/yui_story.rpy	1344	m "[what]"
trainScene_aa9965e9	o	I see. Bring me to them.	game/yui_story.rpy	1348	o "[what]"
withOfficer_a1e8770c	m	Officer! Here!	game/yui_story.rpy	1356	m "[what]"
withOfficer_3381cece	m	These old men are catcalling and making unwanted invitations to this girl.	game/yui_story.rpy	1358	m "[what]"
withOfficer_358c29e5	o	HEY YOU BASTARDS!	game/yui_story.rpy	1362	o "[what]"
withOfficer_26888b4e	o	Face the consequences of your crimes!	game/yui_story.rpy	1364	o "[what]"
withOfficer_069d287e	"???"	What the hell. Run guys!!	game/yui_story.rpy	1368	"???" "[what]"
withOfficer_87f687ee	"???"	Holy crap don't leave me.	game/yui_story.rpy	1370	"???" "[what]"
withOfficer_474ccfb1	"???"	Dammnit!	game/yui_story.rpy	1372	"???" "[what]"
withOfficer_15124465	"Girl"	Uwaaaaah! Thank y-y-you sooo much!!	game/yui_story.rpy	1382	"Girl" "[what]"
withOfficer_f2f3ea2f	m	Ohhh... I didn't really do anything...	game/yui_story.rpy	1384	m "[what]"
withOfficer_52a64d3e	"Girl"	You saved my life....	game/yui_story.rpy	1388	"Girl" "[what]"
withOfficer_189e4ea8	m	Life?	game/yui_story.rpy	1390	m "[what]"
withOfficer_e7e4ab24	"Girl"	Uhmm...	game/yui_story.rpy	1394	"Girl" "[what]"
withOfficer_ef164e17	"Girl"	Can you tell me your name?	game/yui_story.rpy	1396	"Girl" "[what]"
withOfficer_679138df	m	Ohhh. My name is Mark. How about you?	game/yui_story.rpy	1398	m "[what]"
withOfficer_27675eba	"Girl"	Y-Y-Yu..	game/yui_story.rpy	1402	"Girl" "[what]"
withOfficer_9b8e6a71	m	Yu?	game/yui_story.rpy	1404	m "[what]"
withOfficer_1f2bc03b		She's gotten a bit red of a sudden...	game/yui_story.rpy	1408	"[what]"
withOfficer_c524a6ff	"Girl"	Ple-please call me Yui.	game/yui_story.rpy	1412	"Girl" "[what]"
withOfficer_51c97cf8	m	[y], huh? What a cute name.	game/yui_story.rpy	1414	m "[what]"
withOfficer_8f7c6aff	y	EHHH?!! Cute?	game/yui_story.rpy	1418	y "[what]"
withOfficer_8db1c737	y	{i}......waaah!{/i}	game/yui_story.rpy	1422	y "[what]"
withOfficer_5518b2fa	m	Hey, [y]. I saw you earlier that you were shaking and trembling.	game/yui_story.rpy	1424	m "[what]"
withOfficer_5cbd948e	y	Yeah that was embarassing to see....	game/yui_story.rpy	1428	y "[what]"
withOfficer_eb28c5f1	y	You see, when I was a child... I had a trauma.	game/yui_story.rpy	1432	y "[what]"
withOfficer_ebefe17a	m	A trauma? Can I hear more of this?	game/yui_story.rpy	1434	m "[what]"
withOfficer_a159c00a	y	Uhmmm y-yes...	game/yui_story.rpy	1436	y "[what]"
withOfficer_3af379d2	y	When I was in 4th Grade, my boy classmates would make fun of my appearance.	game/yui_story.rpy	1440	y "[what]"
withOfficer_65b4159e	y	It made me stop going to school... And I was homeschooled since then.	game/yui_story.rpy	1442	y "[what]"
withOfficer_306f38fc	m	I can't imagine how you must feel. My heart hurts for you.	game/yui_story.rpy	1444	m "[what]"
withOfficer_10c67a40	m	You know what? I have something interesting to tell you!	game/yui_story.rpy	1448	m "[what]"
withOfficer_a298578f	y	What is it?	game/yui_story.rpy	1452	y "[what]"
withOfficer_d88bfa8c	m	It's about a law.	game/yui_story.rpy	1454	m "[what]"
withOfficer_cfd84ba8	y	A law? What kind of law?	game/yui_story.rpy	1456	y "[what]"
withOfficer_f7a552c9	m	It is something related to what you experienced earlier.	game/yui_story.rpy	1458	m "[what]"
yuiFirstQuestion_f4042d0f	m	Re-semiprivate Act No. 11313	game/yui_story.rpy	1467	m "[what]"
yuiFirstQuestion_cbde5a25		Wrong answer!	game/yui_story.rpy	1469	"[what]"
yuiFirstQuestion_197944ad		Your points are deducted by {color=#c0ff73}1 HBB Point!{/color}	game/yui_story.rpy	1473	"[what]"
yuiFirstQuestion_9525a9fc	m	Reprivate Act No. 11313	game/yui_story.rpy	1479	m "[what]"
yuiFirstQuestion_5854f2fb		Not this... Think again...	game/yui_story.rpy	1480	"[what]"
yuiFirstQuestion_197944ad_1		Your points are deducted by {color=#c0ff73}1 HBB Point!{/color}	game/yui_story.rpy	1483	"[what]"
yuiFirstQuestion_5dcd2d6d	m	Republic Act No. 11313	game/yui_story.rpy	1488	m "[what]"
yuiFirstQuestion_1c5e3c21		Great answer!	game/yui_story.rpy	1489	"[what]"
yuiFirstQuestion_0770c2a6		You received {color=#40ff00}3 HBB Points.{/color}	game/yui_story.rpy	1495	"[what]"
yuiFirstQuestion_a7bdeef9	m	Rebuild Act No. 11313	game/yui_story.rpy	1501	m "[what]"
yuiFirstQuestion_727e7d97		Not the right answer.	game/yui_story.rpy	1502	"[what]"
yuiFirstQuestion_197944ad_2		Your points are deducted by {color=#c0ff73}1 HBB Point!{/color}	game/yui_story.rpy	1505	"[what]"
yuiFirstQuestionTimerOut_fedc7a91	m	Correct Answer: Republic Act No. 11313	game/yui_story.rpy	1512	m "[what]"
yuiIntroSecond_e7ceeaa8	m	The law is Republic Act No. 11313.	game/yui_story.rpy	1516	m "[what]"
yuiIntroSecond_c966fa0f	y	What is that law?	game/yui_story.rpy	1520	y "[what]"
yuiIntroSecond_5fd71706	m	This law is...	game/yui_story.rpy	1522	m "[what]"
yuiSecondQuestion_4db64843	m	Safe Spaces Act	game/yui_story.rpy	1530	m "[what]"
yuiSecondQuestion_76342efd		Correct!!	game/yui_story.rpy	1531	"[what]"
yuiSecondQuestion_0770c2a6		You received {color=#40ff00}3 HBB Points.{/color}	game/yui_story.rpy	1537	"[what]"
yuiSecondQuestion_642964fb	m	Safe Pace Act	game/yui_story.rpy	1541	m "[what]"
yuiSecondQuestion_551cb7de		Wait this is wrong.	game/yui_story.rpy	1542	"[what]"
yuiSecondQuestion_197944ad		Your points are deducted by {color=#c0ff73}1 HBB Point!{/color}	game/yui_story.rpy	1545	"[what]"
yuiSecondQuestion_5d74aa99	m	Safe Guardian Act	game/yui_story.rpy	1551	m "[what]"
yuiSecondQuestion_727e7d97		Not the right answer.	game/yui_story.rpy	1552	"[what]"
yuiSecondQuestion_197944ad_1		Your points are deducted by {color=#c0ff73}1 HBB Point!{/color}	game/yui_story.rpy	1555	"[what]"
yuiSecondQuestion_5d74aa99_1	m	Safe Guardian Act	game/yui_story.rpy	1560	m "[what]"
yuiSecondQuestion_7073c006		Not the greatest answer.	game/yui_story.rpy	1561	"[what]"
yuiSecondQuestion_197944ad_2		Your points are deducted by {color=#c0ff73}1 HBB Point!{/color}	game/yui_story.rpy	1564	"[what]"
yuiSecondQuestionTimerOut_197944ad		Your points are deducted by {color=#c0ff73}1 HBB Point!{/color}	game/yui_story.rpy	1570	"[what]"
yuiSecondQuestionTimerOut_4db64843	m	Safe Spaces Act	game/yui_story.rpy	1572	m "[what]"
yuiThirdIntro_f840ced2	y	So it is called "Safe Spaces Act"?	game/yui_story.rpy	1578	y "[what]"
yuiThirdIntro_15004888	m	Yeah! It's a cool name right?	game/yui_story.rpy	1580	m "[what]"
yuiThirdIntro_28d57d03	y	Uhm. But what does it mean?	game/yui_story.rpy	1583	y "[what]"
yuiThirdQuestion_197944ad		Your points are deducted by {color=#c0ff73}1 HBB Point!{/color}	game/yui_story.rpy	1596	"[what]"
yuiThirdQuestion_a519f305	y	Wait that's really funny~	game/yui_story.rpy	1600	y "[what]"
yuiThirdQuestion_e0dee516	y	Please tell it to me seriously...	game/yui_story.rpy	1602	y "[what]"
yuiThirdQuestion_be78002e	m	Hahaha~ I'm just kidding!	game/yui_story.rpy	1604	m "[what]"
yuiThirdQuestion_29d8c429	m	The law was created to...	game/yui_story.rpy	1606	m "[what]"
yuiThirdQuestion_9776b084		Nice job! Correct answer.	game/yui_story.rpy	1613	"[what]"
yuiThirdQuestion_0770c2a6		You received {color=#40ff00}3 HBB Points.{/color}	game/yui_story.rpy	1617	"[what]"
yuiInfo_5fa8de6f	m	To protect men and women from gender-based sexual harassment.	game/yui_story.rpy	1636	m "[what]"
yuiInfo_7d3d275c	m	Gender-based streets and public spaces sexual harassment include...	game/yui_story.rpy	1638	m "[what]"
yuiInfo_9d34a5cd	m	a) Catcalling, wolf-whistling, unwanted invitations, misogynistic, transphobic, homophobic, and sexist slurs.	game/yui_story.rpy	1640	m "[what]"
yuiInfo_ec06c265	m	b) Persistent uninvited comments or gestures on a person's appearance.	game/yui_story.rpy	1642	m "[what]"
yuiInfo_60bbc8e3	m	c) Relentless requests for personal details.	game/yui_story.rpy	1644	m "[what]"
yuiInfo_7e697b33	m	d) Statement of sexual comments and suggestions.	game/yui_story.rpy	1646	m "[what]"
yuiInfo_166c93fc	m	e) Public masturbation or flashing of private parts, groping, making offensive body gestures at someone, and other similar lewd sexual actions.	game/yui_story.rpy	1648	m "[what]"
yuiInfo_79159f43	m	f) Any advances, whether verbal or physical, that is unwanted and has threatened one's sense of personal space and physical safety. This may include cursing, leering and intrusive gazing, and taunting.	game/yui_story.rpy	1651	m "[what]"
yuiInfo_09a84b8b	m	g) Persistent telling of sexual jokes, use of sexual names.	game/yui_story.rpy	1654	m "[what]"
yuiInfo_e15dbd39	m	And last but not the least.	game/yui_story.rpy	1656	m "[what]"
yuiInfo_16383e82	m	h) Stalking.	game/yui_story.rpy	1658	m "[what]"
yuiInfo_2bd664cb	y	That was a lot! How'd you memorize it?	game/yui_story.rpy	1665	y "[what]"
yuiInfo_154ced3d	m	Well you know... I wanted to be an attorney. So this much is not that big deal.	game/yui_story.rpy	1667	m "[what]"
yuiInfo_45f28281	y	You wanted to be an attorney? That sounds really nice~	game/yui_story.rpy	1671	y "[what]"
yuiInfo_bbe5393b	m	Thank you ehehe...	game/yui_story.rpy	1673	m "[what]"
yuiInfo_197944ad		Your points are deducted by {color=#c0ff73}1 HBB Point!{/color}	game/yui_story.rpy	1681	"[what]"
yuiInfo_370b528e	y	What danger? Please explain it clearly.	game/yui_story.rpy	1683	y "[what]"
yuiInfo_3d67ebbb	m	Uhhhh.. wait let me remember...	game/yui_story.rpy	1685	m "[what]"
yuiInfo_cc30d574	m	Errr... it is to...	game/yui_story.rpy	1687	m "[what]"
yuiInfo_cfee16ed		Your have lost all your points!	game/yui_story.rpy	1698	"[what]"
notSaveYui_ab96cf31		I'll pretend that I didn't hear the conversation.	game/yui_story.rpy	1706	"[what]"
notSaveYui_1a3337e6		I should just ignore them...	game/yui_story.rpy	1708	"[what]"
notSaveYui_cf79960c		I don't wanna get in trouble.	game/yui_story.rpy	1710	"[what]"
yuiConflictResolved_5512d89e	o	Hey kids. You better get going now. I'll clean this mess up.	game/yui_story.rpy	1720	o "[what]"
yuiConflictResolved_5001e07a	o	Based on the Implementing Rules and Regulation of Republic Act No. 11313...	game/yui_story.rpy	1722	o "[what]"
yuiConflictResolved_18fb2d0c	o	Those guys broke the law by (1) Catcalling and making unwanted invitations.	game/yui_story.rpy	1724	o "[what]"
yuiConflictResolved_0b3c3d3f	o	(2) Making statements of sexual comments and suggestions.	game/yui_story.rpy	1726	o "[what]"
yuiConflictResolved_20d800bd	o	(3) Making advances, whether verbal or physical, that is unwanted and has threatened one's sense of personal space and physical safety.	game/yui_story.rpy	1728	o "[what]"
yuiConflictResolved_cf1e9287	o	This may include cursing, leering and intrusive gazing, and taunting.	game/yui_story.rpy	1730	o "[what]"
yuiConflictResolved_0ed8ea64	m	WOW! That's a really great law.	game/yui_story.rpy	1732	m "[what]"
yuiConflictResolved_a408296a	o	I know kid.	game/yui_story.rpy	1734	o "[what]"
